Level,ANZSCO_CODE,Title,State,Month,Vacancies
3,45,"Sports, Travel and Personal Service Workers",VIC,2013-07-01,363.113
3,45,"Sports, Travel and Personal Service Workers",VIC,2013-08-01,381.349
3,45,"Sports, Travel and Personal Service Workers",VIC,2013-09-01,374.306
3,45,"Sports, Travel and Personal Service Workers",VIC,2013-10-01,371.583
3,45,"Sports, Travel and Personal Service Workers",VIC,2013-11-01,387.026
3,45,"Sports, Travel and Personal Service Workers",VIC,2013-12-01,404.92
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-01-01,477.247
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-02-01,377.153
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-03-01,406.383
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-04-01,436.64
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-05-01,415.658
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-06-01,449.15
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-07-01,396.953
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-08-01,424.71
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-09-01,420.023
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-10-01,429.459
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-11-01,403.457
3,45,"Sports, Travel and Personal Service Workers",VIC,2014-12-01,445.222
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-01-01,463.88
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-02-01,500.026
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-03-01,461.525
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-04-01,532.85
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-05-01,477.191
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-06-01,406.326
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-07-01,498.989
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-08-01,454.492
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-09-01,500.015
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-10-01,523.586
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-11-01,528.126
3,45,"Sports, Travel and Personal Service Workers",VIC,2015-12-01,491.606
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-01-01,488.63
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-02-01,440.515
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-03-01,511.915
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-04-01,435.956
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-05-01,503.315
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-06-01,479.199
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-07-01,475.006
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-08-01,551.549
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-09-01,473.447
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-10-01,467.946
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-11-01,455.407
3,45,"Sports, Travel and Personal Service Workers",VIC,2016-12-01,451.946
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-01-01,428.912
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-02-01,457.183
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-03-01,442.696
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-04-01,487.947
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-05-01,484.45
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-06-01,513.521
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-07-01,502.855
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-08-01,506.85
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-09-01,486.527
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-10-01,453.615
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-11-01,478.702
3,45,"Sports, Travel and Personal Service Workers",VIC,2017-12-01,428.236
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-01-01,470.3
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-02-01,508.872
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-03-01,529.768
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-04-01,541.579
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-05-01,500.665
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-06-01,489.186
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-07-01,543.705
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-08-01,507.36
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-09-01,538.938
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-10-01,493.318
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-11-01,448.379
3,45,"Sports, Travel and Personal Service Workers",VIC,2018-12-01,440.221
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-01-01,495.788
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-02-01,455.084
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-03-01,445.018
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-04-01,431.555
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-05-01,481.216
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-06-01,484.87
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-07-01,445.316
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-08-01,497.983
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-09-01,478.031
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-10-01,455.368
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-11-01,380.476
3,45,"Sports, Travel and Personal Service Workers",VIC,2019-12-01,406.268
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-01-01,462.354
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-02-01,396.199
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-03-01,187.221
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-04-01,44.976
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-05-01,126.294
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-06-01,306.422
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-07-01,184.58
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-08-01,122.917
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-09-01,247.352
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-10-01,282.365
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-11-01,417.316
3,45,"Sports, Travel and Personal Service Workers",VIC,2020-12-01,466.727
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-01-01,488.331
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-02-01,487.991
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-03-01,556.876
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-04-01,540.661
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-05-01,587.893
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-06-01,467.681
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-07-01,493.34
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-08-01,365.429
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-09-01,400.151
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-10-01,597.917
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-11-01,643.111
3,45,"Sports, Travel and Personal Service Workers",VIC,2021-12-01,519.579
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-01-01,589.232
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-02-01,651.606
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-03-01,730.058
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-04-01,756.311
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-05-01,813.409
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-06-01,807.298
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-07-01,826.51
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-08-01,877.366
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-09-01,815.504
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-10-01,775.017
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-11-01,657.126
3,45,"Sports, Travel and Personal Service Workers",VIC,2022-12-01,755.413
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-01-01,745.477
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-02-01,744.441
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-03-01,784.364
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-04-01,734.968
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-05-01,690.783
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-06-01,742.129
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-07-01,725.207
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-08-01,713.048
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-09-01,671.541
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-10-01,592.84
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-11-01,633.754
3,45,"Sports, Travel and Personal Service Workers",VIC,2023-12-01,600.845
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-01-01,595.15
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-02-01,607.473
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-03-01,631.392
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-04-01,597.788
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-05-01,599.34
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-06-01,592.375
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-07-01,550.851
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-08-01,603.521
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-09-01,691.011
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-10-01,548.825
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-11-01,504.693
3,45,"Sports, Travel and Personal Service Workers",VIC,2024-12-01,471.507
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-01-01,582.287
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-02-01,520.781
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-03-01,484.657
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-04-01,534.759
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-05-01,547.531
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-06-01,558.482
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-07-01,541.504
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-08-01,516.76
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-09-01,585.383
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-10-01,539.629
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-11-01,527.975
3,45,"Sports, Travel and Personal Service Workers",VIC,2025-12-01,509.937
3,45,"Sports, Travel and Personal Service Workers",VIC,2026-01-01,522.894
3,45,"Sports, Travel and Personal Service Workers",VIC,2026-02-01,533.498
3,45,"Sports, Travel and Personal Service Workers",VIC,2026-03-01,511.555
3,45,"Sports, Travel and Personal Service Workers",VIC,2026-04-01,528.66
3,45,"Sports, Travel and Personal Service Workers",VIC,2026-05-01,509.749
3,45,"Sports, Travel and Personal Service Workers",VIC,2026-06-01,501.29
3,45,"Sports, Travel and Personal Service Workers",VIC,2026-07-01,545.725
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-01-01,10124.478
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-02-01,10307.488
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-03-01,10409.873
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-04-01,10208.264
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-05-01,9903.079
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-06-01,10270.154
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-07-01,9970.178
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-08-01,10151.547
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-09-01,9449.411
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-10-01,10744.099
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-11-01,10885.349
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2006-12-01,10537.198
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-01-01,11303.792
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-02-01,12112.692
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-03-01,12477.267
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-04-01,12484.193
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-05-01,13006.695
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-06-01,12616.798
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-07-01,13298.068
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-08-01,13471.373
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-09-01,14063.63
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-10-01,13745.659
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-11-01,14607.76
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2007-12-01,15068.111
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-01-01,14953.706
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-02-01,14393.831
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-03-01,13703.553
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-04-01,14163.946
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-05-01,13975.592
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-06-01,13550.061
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-07-01,13107.025
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-08-01,12104.467
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-09-01,11341.91
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-10-01,10541.545
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-11-01,9287.912
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2008-12-01,8157.991
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-01-01,7426.806
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-02-01,6811.151
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-03-01,5945.265
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-04-01,6443.306
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-05-01,6152.362
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-06-01,6463.059
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-07-01,6341.347
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-08-01,6786.091
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-09-01,6779.815
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-10-01,6995.371
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-11-01,7207.044
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2009-12-01,7658.407
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-01-01,7763.74
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-02-01,8332.307
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-03-01,8203.511
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-04-01,7504.972
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-05-01,8567.615
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-06-01,8115.799
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-07-01,8608.377
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-08-01,8806.065
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-09-01,9240.175
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-10-01,9498.948
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-11-01,9569.844
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2010-12-01,10358.027
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-01-01,9992.587
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-02-01,9630.363
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-03-01,9431.264
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-04-01,9555.779
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-05-01,9235.119
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-06-01,9242.227
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-07-01,9325.204
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-08-01,8957.194
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-09-01,8467.552
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-10-01,8357.008
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-11-01,8305.582
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2011-12-01,8220.568
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-01-01,7821.044
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-02-01,7992.432
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-03-01,7778.484
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-04-01,7442.305
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-05-01,7341.485
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-06-01,7099.362
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-07-01,6772.367
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-08-01,6872.762
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-09-01,6946.872
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-10-01,6493.277
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-11-01,6371.584
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2012-12-01,5933.276
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-01-01,6080.344
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-02-01,5841.532
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-03-01,6133.096
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-04-01,5554.441
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-05-01,5921.451
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-06-01,5934.948
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-07-01,6069.888
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-08-01,5770.058
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-09-01,5796.17
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-10-01,5875.004
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-11-01,5998.88
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2013-12-01,5813.195
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-01-01,6350.345
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-02-01,6391.159
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-03-01,6300.498
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-04-01,6169.805
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-05-01,6268.232
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-06-01,6453.76
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-07-01,6271.6
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-08-01,6619.879
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-09-01,6781.213
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-10-01,6842.736
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-11-01,6550.599
2,5,CLERICAL AND ADMINISTRATIVE WORKERS,VIC,2014-12-01,6619.228
